GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,time,croc name,acoustic tag ID,satellite tag,GPS start,days at large,GPS end,number of fixes (HDOP<4),fix/day,sex,total length (cm)
2010.08.19 02:33:52,Resolved QFP,-12.394353,142.145451,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.19 20:00:36,Succeeded,-12.389102,142.1209,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.20 10:00:48,Succeeded,-12.370133,142.121072,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.20 20:01:28,Resolved QFP,-12.358637,142.113392,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.21 20:00:36,Succeeded,-12.397428,142.148795,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.22 10:00:40,Succeeded,-12.401719,142.146993,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.22 20:00:37,Succeeded,-12.397513,142.148623,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.23 10:01:17,Resolved QFP,-12.397177,142.147847,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.23 20:00:32,Resolved QFP,-12.402013,142.140764,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.24 10:00:54,Succeeded,-12.401891,142.146821,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.24 20:00:39,Succeeded,-12.397428,142.148623,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.25 10:00:44,Succeeded,-12.397428,142.148709,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.25 11:00:42,Succeeded,-12.398801,142.127681,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.25 20:00:42,Succeeded,-12.398801,142.127681,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.26 06:11:57,Succeeded,-12.402492,142.132401,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.26 07:12:07,Succeeded,-12.397599,142.149224,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.26 10:00:49,Succeeded,-12.402492,142.132401,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.26 20:00:59,Succeeded,-12.397599,142.149224,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.27 10:00:34,Resolved QFP,-12.395232,142.14578,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.27 20:00:27,Resolved QFP,-12.39102,142.125711,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.28 10:01:07,Succeeded,-12.402492,142.143302,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.28 20:00:48,Succeeded,-12.400517,142.137208,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.29 10:00:49,Succeeded,-12.401462,142.130342,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.30 10:00:59,Succeeded,-12.402406,142.143044,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.30 20:00:59,Succeeded,-12.397771,142.149138,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.31 10:01:04,Succeeded,-12.40129,142.146478,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.31 20:00:42,Succeeded,-12.401805,142.141843,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.01 10:00:49,Succeeded,-12.40232,142.144589,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.01 20:00:35,Resolved QFP,-12.400913,142.137867,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.02 10:00:36,Succeeded,-12.39717,142.148538,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.02 20:00:48,Succeeded,-12.400174,142.129054,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.03 10:00:48,Succeeded,-12.395625,142.126479,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.03 20:00:48,Succeeded,-12.397857,142.149138,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.04 10:00:37,Succeeded,-12.400088,142.147679,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.04 20:00:46,Succeeded,-12.397513,142.148538,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.05 10:00:48,Succeeded,-12.396655,142.146564,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.05 20:01:25,Succeeded,-12.390819,142.123389,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.06 10:00:48,Succeeded,-12.35168,142.110686,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.06 20:00:55,Resolved QFP,-12.339954,142.103917,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.07 10:00:41,Succeeded,-12.394853,142.127166,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.07 20:00:48,Succeeded,-12.397256,142.148623,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.08 10:00:35,Succeeded,-12.400775,142.147336,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.08 20:01:12,Resolved QFP,-12.395058,142.159644,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.09 10:00:53,Succeeded,-12.388072,142.171369,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.09 20:00:53,Succeeded,-12.397685,142.149053,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.10 10:00:36,Succeeded,-12.399144,142.148452,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.10 20:00:47,Succeeded,-12.39408,142.145791,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.11 10:00:35,Succeeded,-12.398715,142.148967,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.11 20:00:42,Succeeded,-12.397256,142.148452,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.12 10:00:48,Succeeded,-12.397256,142.148452,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.12 20:00:36,Succeeded,-12.398458,142.148967,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.13 10:00:40,Succeeded,-12.398458,142.148967,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.13 20:00:42,Succeeded,-12.397599,142.148881,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.14 10:00:53,Succeeded,-12.399659,142.148538,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.15 10:00:39,Succeeded,-12.398715,142.149053,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.15 20:00:46,Succeeded,-12.397513,142.148623,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.16 10:00:41,Succeeded,-12.399831,142.14828,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.16 20:00:34,Succeeded,-12.396998,142.147765,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.17 10:01:23,Succeeded,-12.40232,142.142959,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.17 20:00:53,Succeeded,-12.394423,142.157292,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.18 10:01:07,Resolved QFP,-12.39231,142.154741,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.18 20:00:48,Succeeded,-12.397685,142.148967,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.19 10:00:59,Succeeded,-12.393222,142.154803,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.19 20:00:48,Succeeded,-12.402663,142.145705,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.20 10:00:52,Resolved QFP,-12.394972,142.145677,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.20 20:01:44,Succeeded,-12.396741,142.148194,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.21 10:00:34,Succeeded,-12.397256,142.147336,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.22 20:01:04,Succeeded,-12.397428,142.148623,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.23 10:00:48,Succeeded,-12.395368,142.145963,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.23 20:00:34,Succeeded,-12.397599,142.148967,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.24 10:00:52,Succeeded,-12.399402,142.148452,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.24 20:00:34,Succeeded,-12.400689,142.147164,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.25 10:00:48,Succeeded,-12.392793,142.146306,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.25 20:00:52,Succeeded,-12.391849,142.149224,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.26 10:00:45,Succeeded,-12.398801,142.148452,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.27 10:00:35,Succeeded,-12.392364,142.152143,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.27 20:01:44,Succeeded,-12.398028,142.148452,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.28 10:00:34,Succeeded,-12.392192,142.152143,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.30 10:00:58,Succeeded,-12.402234,142.143302,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.01 10:00:22,Resolved QFP,-12.397522,142.148584,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.01 20:00:48,Succeeded,-12.397599,142.148881,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.02 10:00:46,Resolved QFP,-12.402366,142.146312,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.03 10:01:44,Resolved QFP,-12.401145,142.138179,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.05 10:00:48,Succeeded,-12.397599,142.148881,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.06 10:01:03,Succeeded,-12.392879,142.146907,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.06 20:01:39,Resolved QFP,-12.401128,142.138797,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.07 10:01:30,Succeeded,-12.401118,142.136178,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.08 10:00:34,Succeeded,-12.399831,142.147851,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.09 20:00:41,Succeeded,-12.397599,142.148967,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.11 10:00:35,Succeeded,-12.392621,142.147164,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.11 20:00:40,Succeeded,-12.397513,142.148538,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.12 20:01:37,Resolved QFP,-12.402465,142.144015,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.13 10:00:34,Succeeded,-12.392621,142.15343,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.13 20:00:17,Resolved QFP,-12.388563,142.169884,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.14 10:01:04,Succeeded,-12.396398,142.148366,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.15 10:00:39,Succeeded,-12.397513,142.148881,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.16 10:00:48,Succeeded,-12.392364,142.151885,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.17 10:01:34,Succeeded,-12.396827,142.14828,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.19 10:01:34,Succeeded,-12.396741,142.148108,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.19 20:00:27,Resolved QFP,-12.395486,142.145794,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.21 10:00:59,Succeeded,-12.393737,142.15652,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.22 10:01:24,Succeeded,-12.398715,142.149224,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.23 10:01:35,Succeeded,-12.393394,142.155061,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.24 10:00:39,Succeeded,-12.399573,142.148023,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.25 10:00:42,Succeeded,-12.394853,142.158494,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.26 10:00:35,Succeeded,-12.397599,142.148967,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.27 10:00:53,Succeeded,-12.397428,142.147422,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.27 20:00:44,Succeeded,-12.397599,142.148967,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.28 10:01:35,Succeeded,-12.396398,142.147937,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.28 20:00:48,Succeeded,-12.397513,142.146907,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.29 10:00:48,Succeeded,-12.391849,142.151799,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.10.31 10:00:38,Succeeded,-12.400088,142.147422,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.01 10:00:48,Succeeded,-12.397513,142.146993,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.01 20:01:45,Succeeded,-12.396569,142.148023,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.02 10:00:52,Succeeded,-12.39202,142.152658,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.02 20:00:17,Resolved QFP,-12.397185,142.148624,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.03 10:00:34,Succeeded,-12.392535,142.147079,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.04 10:00:34,Succeeded,-12.392364,142.147079,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.05 10:00:38,Succeeded,-12.397342,142.148538,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.06 10:01:07,Succeeded,-12.393308,142.154803,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.07 10:00:35,Succeeded,-12.399144,142.14828,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.07 20:00:53,Succeeded,-12.395539,142.145963,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.08 20:00:35,Succeeded,-12.397256,142.148795,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.10 10:00:40,Succeeded,-12.392192,142.150683,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.10 20:00:15,Resolved QFP,-12.40106,142.14738,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.11 20:00:53,Succeeded,-12.397599,142.147079,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.12 20:00:35,Succeeded,-12.397599,142.148967,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.13 10:00:48,Succeeded,-12.397599,142.148881,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.14 10:00:28,Resolved QFP,-12.392328,142.15123,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.15 10:00:35,Succeeded,-12.397599,142.148967,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.16 10:00:58,Succeeded,-12.392364,142.150512,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.16 20:01:33,Succeeded,-12.396998,142.147937,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.17 10:01:09,Resolved QFP,-12.406781,142.151458,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.18 20:00:40,Resolved QFP,-12.403687,142.148917,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.19 10:00:52,Succeeded,-12.400603,142.147508,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.20 10:00:51,Succeeded,-12.397342,142.14828,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.21 10:00:30,Resolved QFP,-12.408475,142.157511,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.22 10:01:33,Succeeded,-12.406869,142.151971,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.23 10:00:35,Succeeded,-12.399144,142.148194,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.24 10:00:35,Succeeded,-12.400432,142.147508,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.24 20:00:46,Resolved QFP,-12.406438,142.153672,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.25 10:01:05,Succeeded,-12.406354,142.151713,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.26 10:01:05,Succeeded,-12.397342,142.148623,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.27 10:00:35,Succeeded,-12.397685,142.148967,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.28 10:00:40,Resolved QFP,-12.408394,142.157729,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.28 20:00:52,Resolved QFP,-12.408986,142.158273,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.29 10:00:45,Succeeded,-12.406783,142.154031,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.30 10:01:41,Succeeded,-12.409959,142.161241,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.11.30 20:00:48,Succeeded,-12.4085,142.157292,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.01 10:00:34,Resolved QFP,-12.406734,142.151575,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.01 20:01:35,Succeeded,-12.396827,142.147937,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.02 10:00:35,Succeeded,-12.400088,142.148023,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.02 20:01:04,Succeeded,-12.406697,142.151456,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.03 10:00:42,Succeeded,-12.397342,142.148538,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.03 20:00:34,Succeeded,-12.397513,142.148881,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.04 10:01:36,Succeeded,-12.407298,142.156005,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.04 20:01:29,Succeeded,-12.411847,142.164931,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.05 10:00:43,Resolved QFP,-12.411069,142.162152,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.06 10:00:42,Succeeded,-12.396827,142.146907,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.07 10:00:40,Succeeded,-12.399316,142.14828,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.08 10:01:03,Succeeded,-12.403092,142.147851,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.08 20:01:38,Resolved QFP,-12.406927,142.151762,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.10 10:00:34,Succeeded,-12.397513,142.148623,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.10 20:01:04,Succeeded,-12.403264,142.148452,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.11 10:00:35,Succeeded,-12.397599,142.148967,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.11 20:00:48,Succeeded,-12.397256,142.148538,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.12 10:01:42,Succeeded,-12.404809,142.148452,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.12 20:00:34,Resolved QFP,-12.408721,142.158281,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.13 20:01:34,Resolved QFP,-12.406483,142.152029,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.12.17 20:00:45,Resolved QFP,-12.402421,142.142979,,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.19,,-12.389102,142.1209,6:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.20,,-12.370133,142.121072,20:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.20,,-12.358637,142.113392,6:01,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.21,,-12.397428,142.148795,6:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.22,,-12.401719,142.146993,20:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.22,,-12.397513,142.148623,6:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.23,,-12.397177,142.147847,20:01,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.23,,-12.402013,142.140764,6:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.24,,-12.401891,142.146821,20:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.24,,-12.397428,142.148623,6:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.25,,-12.397428,142.148709,20:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.25,,-12.398801,142.127681,21:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.25,,-12.398801,142.127681,6:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.26,,-12.402492,142.132401,16:11,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.26,,-12.397599,142.149224,17:12,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.26,,-12.402492,142.132401,20:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.26,,-12.397599,142.149224,6:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.27,,-12.395232,142.14578,20:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.27,,-12.39102,142.125711,6:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.28,,-12.402492,142.143302,20:01,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.28,,-12.400517,142.137208,6:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.29,,-12.401462,142.130342,20:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.30,,-12.402406,142.143044,20:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.30,,-12.397771,142.149138,6:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.31,,-12.40129,142.146478,20:01,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.08.31,,-12.401805,142.141843,6:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.01,,-12.40232,142.144589,20:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.01,,-12.400913,142.137867,6:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.02,,-12.39717,142.148538,20:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.02,,-12.400174,142.129054,6:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.03,,-12.395625,142.126479,20:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.03,,-12.397857,142.149138,6:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.04,,-12.400088,142.147679,20:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
2010.09.04,,-12.397513,142.148538,6:00,Hamish,13878,646322,8/19/2010,120.00,12/17/2010,170,120,male,3890
